data_scale,i,yhat,loop,loop_time
0.7,1,25.520987927938158,1,0.003962993621826172
0.7,2,17.114828761121544,2,0.004011392593383789
0.7,3,15.240563750944759,3,0.003993034362792969
0.7,4,16.91251922423445,4,0.003996610641479492
0.7,5,13.38443394552494,5,0.0029833316802978516
0.7,6,14.787006798882906,6,0.003989219665527344
0.7,7,21.97958857851416,7,0.00399327278137207
0.7,8,19.154041180838497,8,0.003985404968261719
0.8,1,40.802097489080225,1,0.003992795944213867
0.8,2,23.981361105812606,2,0.0029883384704589844
0.8,3,20.753158302170437,3,0.00399017333984375
0.8,4,23.65655812717315,4,0.006958484649658203
0.8,5,18.650229213748744,5,0.0040130615234375
0.8,6,20.44959449139757,6,0.0049860477447509766
0.8,7,31.659764603644753,7,0.005958080291748047
0.8,8,27.819717958122673,8,0.0029916763305664062
0.9,1,41.35656967192995,1,0.004014015197753906
0.9,2,18.744551397652437,2,0.0039904117584228516
0.9,3,11.955438155203524,3,0.003989219665527344
0.9,4,18.07419774546301,4,0.003988504409790039
0.9,5,11.034058281239847,5,0.003989458084106445
0.9,6,13.25823280140966,6,0.002992391586303711
0.9,7,28.56168983709119,7,0.003989458084106445
0.9,8,22.970656280394312,8,0.00400543212890625
1.0,1,-8.943310275464816,1,0.003987789154052734
1.0,2,-18.971508599711264,2,0.0029954910278320312
1.0,3,-33.090874152668974,3,0.004010915756225586
1.0,4,-20.268923730619377,4,0.0040094852447509766
1.0,5,-30.44643395475928,5,0.0039942264556884766
1.0,6,-27.32797770294733,6,0.004982471466064453
1.0,7,-11.498793679929848,7,0.0049669742584228516
1.0,8,-19.159403028630294,8,0.0049860477447509766
1.1,1,-53.46529178213853,1,0.005999088287353516
1.1,2,-70.31762092130465,2,0.003977060317993164
1.1,3,-132.23940356294707,3,0.0049860477447509766
1.1,4,-74.29367146556281,4,0.003989219665527344
1.1,5,-107.58987895465687,5,0.0039899349212646484
1.1,6,-97.74526585680553,6,0.004014730453491211
1.1,7,-54.07096731075655,7,0.00396418571472168
1.1,8,-73.82094963224999,8,0.004995822906494141
1.2,1,152.1914257316429,1,0.0039899349212646484
1.2,2,58.773664705199515,2,0.003989219665527344
1.2,3,47.00539499757076,3,0.0029900074005126953
1.2,4,57.54472773010462,4,0.003989458084106445
1.2,5,44.81290703277921,5,0.003989458084106445
1.2,6,48.51647458285753,6,0.00498652458190918
1.2,7,84.75753609872564,7,0.003989696502685547
1.2,8,72.01463270452746,8,0.003988981246948242
1.3,1,70.55667917094272,1,0.004985809326171875
1.3,2,31.863605789749734,2,0.0029916763305664062
1.3,3,25.515393584224476,3,0.004987478256225586
1.3,4,31.17123564205065,4,0.003989219665527344
1.3,5,23.985673202193937,5,0.003989219665527344
1.3,6,26.253557759978374,6,0.00299072265625
1.3,7,45.31332612983613,7,0.0029926300048828125
1.3,8,37.226246054511044,8,0.003988981246948242
1.4,1,19.61410217072647,1,0.004986286163330078
1.4,2,3.0363914156895326,2,0.0039899349212646484
1.4,3,-7.10716224604578,3,0.00498652458190918
1.4,4,2.117833079190495,4,0.003989458084106445
1.4,5,-6.845060501923227,5,0.003987789154052734
1.4,6,-3.8281525517921295,6,0.00399017333984375
1.4,7,11.608151990036779,7,0.003991127014160156
1.4,8,5.1097169442876105,8,0.0029916763305664062
1.5,1,114.06735520197596,1,0.0029916763305664062
1.5,2,43.33391607030627,2,0.004986763000488281
1.5,3,34.35064677800288,3,0.003988981246948242
1.5,4,42.343791916754185,4,0.003989219665527344
1.5,5,33.07028213358979,5,0.0029921531677246094
1.5,6,35.781872531533935,6,0.0029921531677246094
1.5,7,62.98221649878688,7,0.003988981246948242
1.5,8,51.202948004453376,8,0.003989696502685547
1.6,1,129.96974090700522,1,0.0030126571655273438
1.6,2,38.03002714732098,2,0.0029916763305664062
1.6,3,17.35344495581715,3,0.003964424133300781
1.6,4,36.13435160180731,4,0.004015207290649414
1.6,5,19.210741296835202,5,0.002992391586303711
1.6,6,24.011436217896005,6,0.0039942264556884766
1.6,7,65.07597817795477,7,0.003983259201049805
1.6,8,48.60730069630408,8,0.003992557525634766
1.7,1,1457.3834333934135,1,0.003992557525634766
1.7,2,106.81234962848077,2,0.0039861202239990234
1.7,3,93.05061641609976,3,0.0029942989349365234
1.7,4,104.80849293061323,4,0.0029916763305664062
1.7,5,89.12466099472209,5,0.00399327278137207
1.7,6,92.79882506564982,6,0.00398564338684082
1.7,7,173.59009209448683,7,0.0029914379119873047
1.7,8,133.13000374470704,8,0.0039899349212646484
1.8,1,18.589405242523327,1,0.003989458084106445
1.8,2,-28.705229680979393,2,0.003989219665527344
1.8,3,-73.70907694492388,3,0.003989458084106445
1.8,4,-31.661891803539504,4,0.003988981246948242
1.8,5,-61.65454581232961,5,0.00399017333984375
1.8,6,-52.25141596809794,6,0.0029959678649902344
1.8,7,-6.016469270830463,7,0.003984689712524414
1.8,8,-22.025392459050884,8,0.0039899349212646484
1.9,1,133.0726781784941,1,0.003989458084106445
1.9,2,43.60973967386421,2,0.002994060516357422
1.9,3,30.472615383354064,3,0.00398707389831543
1.9,4,42.25740166698472,4,0.0039904117584228516
1.9,5,30.61235250022508,5,0.0029904842376708984
1.9,6,33.919563286133595,6,0.003989219665527344
1.9,7,66.30127157263007,7,0.003987550735473633
1.9,8,51.73724027249996,8,0.003992557525634766
2.0,1,-471.14392223370567,1,0.003977060317993164
2.0,2,178.2468033303939,2,0.003989696502685547
2.0,3,153.4440729759103,3,0.003988981246948242
2.0,4,173.84856981465373,4,0.0040149688720703125
2.0,5,147.1448729648251,5,0.0029909610748291016
2.0,6,151.9968217075125,6,0.0039865970611572266
2.0,7,378.2719719743717,7,0.003999948501586914
2.0,8,238.98318005782207,8,0.00397944450378418
2.1,1,-382.1624636751595,1,0.003987789154052734
2.1,2,208.51255653718593,2,0.0039920806884765625
2.1,3,178.092333158159,3,0.0029942989349365234
2.1,4,202.81659971972894,4,0.0039844512939453125
2.1,5,170.75939132196513,5,0.002992391586303711
2.1,6,176.11251371025034,6,0.003989219665527344
2.1,7,500.3339078188058,7,0.0029916763305664062
2.1,8,287.27767904022005,8,0.002991914749145508
2.2,1,38.903381405180156,1,0.003989219665527344
2.2,2,4.19699963113548,2,0.003988742828369141
2.2,3,-16.398128939947444,3,0.0029892921447753906
2.2,4,2.6975944661636184,4,0.003993034362792969
2.2,5,-13.052799694335544,5,0.003988027572631836
2.2,6,-7.845595652672724,6,0.003965854644775391
2.2,7,18.20676076789214,7,0.0030159950256347656
2.2,8,8.574790571337818,8,0.003988981246948242
2.3,1,-59692.175502024176,1,0.003964424133300781
2.3,2,264.9379128044198,2,0.003022432327270508
2.3,3,221.603402984359,3,0.0029752254486083984
2.3,4,257.8790401644647,4,0.003988981246948242
2.3,5,216.20122688527925,5,0.003989458084106445
2.3,6,224.2909235018479,6,0.003989219665527344
2.3,7,458.8582222730672,7,0.0029921531677246094
2.3,8,329.7634219452152,8,0.0030193328857421875
2.4,1,-1.6638731472398103,1,0.003992557525634766
2.4,2,-44.23504757744447,2,0.0039937496185302734
2.4,3,-106.83689709673756,3,0.0029888153076171875
2.4,4,-47.73234263475594,4,0.003988981246948242
2.4,5,-88.90433611188368,5,0.003991842269897461
2.4,6,-74.89617648954784,6,0.002991914749145508
2.4,7,-20.63772728963717,7,0.0039861202239990234
2.4,8,-36.36826945563762,8,0.003965139389038086
2.5,1,166.0890737725591,1,0.004013538360595703
2.5,2,49.06857947455396,2,0.003990650177001953
2.5,3,33.157263990123916,3,0.003988027572631836
2.5,4,47.4769450133562,4,0.002992391586303711
2.5,5,34.36001309424184,5,0.003964662551879883
2.5,6,38.016153222770114,6,0.004013776779174805
2.5,7,74.68614063816328,7,0.003989219665527344
2.5,8,57.51280959242086,8,0.00299835205078125
2.6,1,14.75732129150229,1,0.003986835479736328
2.6,2,-16.121556938825748,2,0.003997325897216797
2.6,3,-52.38071773152258,3,0.003987312316894531
2.6,4,-18.270946878463022,4,0.0029866695404052734
2.6,5,-43.88499757739815,5,0.0039637088775634766
2.6,6,-34.948235244139866,6,0.004019260406494141
2.6,7,-0.49308631798222,7,0.00398564338684082
2.6,8,-10.926574807272404,8,0.003988027572631836
2.7,1,-349.422732921475,1,0.003991603851318359
2.7,2,469.01198064862683,2,0.0029892921447753906
2.7,3,383.4433936061224,3,0.0030171871185302734
2.7,4,448.795007636066,4,0.003997325897216797
2.7,5,366.1668349720094,5,0.0029859542846679688
2.7,6,375.2301304645267,6,0.0030012130737304688
2.7,7,3291.1602771560106,7,0.00397944450378418
2.7,8,733.4780146056023,8,0.003989458084106445
2.8,1,619.4979683528413,1,0.003988504409790039
2.8,2,116.48238001397436,2,0.003989696502685547
2.8,3,52.09785685269616,3,0.002994060516357422
2.8,4,110.35163716272646,4,0.003988981246948242
2.8,5,62.32638563239762,5,0.003989696502685547
2.8,6,74.8361910085836,6,0.003989219665527344
2.8,7,211.1830269956245,7,0.004011869430541992
2.8,8,149.1011531998359,8,0.0039920806884765625
2.9,1,674.1585690670347,1,0.003992795944213867
2.9,2,104.38502505950534,2,0.003972530364990234
2.9,3,83.77213619300977,3,0.004002571105957031
2.9,4,101.69931402426622,4,0.003016948699951172
2.9,5,84.29429783433008,5,0.00399017333984375
2.9,6,88.19886886791299,6,0.003988027572631836
2.9,7,161.69020012815167,7,0.003988981246948242
2.9,8,122.13900499562804,8,0.0039904117584228516
3.0,1,656.5359731048865,1,0.003989458084106445
3.0,2,117.82869588444143,2,0.003989696502685547
3.0,3,85.14412752579041,3,0.003989219665527344
3.0,4,114.03452830478562,4,0.003988504409790039
3.0,5,87.91777502627761,5,0.003989219665527344
3.0,6,94.10978180159405,6,0.00399017333984375
3.0,7,189.15925510086225,7,0.0029926300048828125
3.0,8,140.6710424489824,8,0.0039899349212646484
3.1,1,265.1775234162573,1,0.002967357635498047
3.1,2,40.97757422900579,2,0.0040132999420166016
3.1,3,-17.131943873144305,3,0.0029675960540771484
3.1,4,36.4638691223328,4,0.003015756607055664
3.1,5,-4.696772086248149,5,0.0039899349212646484
3.1,6,7.271020591548844,6,0.0029914379119873047
3.1,7,96.22088414917687,7,0.003989696502685547
3.1,8,60.213943192621436,8,0.002991914749145508
3.2,1,-1658.2243576755543,1,0.003987550735473633
3.2,2,450.1639179072499,2,0.003990888595581055
3.2,3,378.53114258375365,3,0.003988504409790039
3.2,4,435.8930488618921,4,0.0029931068420410156
3.2,5,370.4918555868697,5,0.0039882659912109375
3.2,6,379.63649293622126,6,0.003022909164428711
3.2,7,919.0703518985486,7,0.0039825439453125
3.2,8,567.6094688108249,8,0.003988981246948242
3.3,1,91.24079432043152,1,0.003988981246948242
3.3,2,-8.840983023593488,2,0.004015207290649414
3.3,3,-68.63685896510952,3,0.003988504409790039
3.3,4,-12.597870877038936,4,0.002991914749145508
3.3,5,-53.358706399509636,5,0.002992868423461914
3.3,6,-40.21869617853975,6,0.003988504409790039
3.3,7,25.62973270487513,7,0.003989696502685547
3.3,8,3.743837835557951,8,0.003988742828369141
3.4,1,629.9028345947522,1,0.002992868423461914
3.4,2,107.531526129845,2,0.0029921531677246094
3.4,3,82.71005767475344,3,0.003983736038208008
3.4,4,104.51973260730352,4,0.00396418571472168
3.4,5,84.61364488354712,5,0.003989458084106445
3.4,6,89.20908457201101,6,0.0030171871185302734
3.4,7,166.3869861102338,7,0.003988981246948242
3.4,8,125.33899878420614,8,0.003989219665527344
3.5,1,-83.30685775884312,1,0.003996133804321289
3.5,2,-117.90676001580698,2,0.003981351852416992
3.5,3,-292.3941932446122,3,0.003990650177001953
3.5,4,-124.85745858747862,4,0.002996206283569336
3.5,5,-230.3976099330254,5,0.002992391586303711
3.5,6,-190.0272485895163,6,0.003989458084106445
3.5,7,-81.48980654734642,7,0.0029931068420410156
3.5,8,-102.12255724942635,8,0.003991127014160156
3.6,1,1216.775765257022,1,0.003964900970458984
3.6,2,136.57001554432844,2,0.004014015197753906
3.6,3,108.73566848490637,3,0.00399017333984375
3.6,4,132.85354401550381,4,0.003988027572631836
3.6,5,110.3128738336973,5,0.003989696502685547
3.6,6,115.07657656965971,6,0.002999544143676758
3.6,7,215.41839892356307,7,0.003985166549682617
3.6,8,159.5374351025585,8,0.003985166549682617
3.7,1,2171.587335026394,1,0.002991914749145508
3.7,2,204.06765658904342,2,0.003989219665527344
3.7,3,156.29514860187115,3,0.0029904842376708984
3.7,4,197.6799842124476,4,0.004014015197753906
3.7,5,159.5524442963583,5,0.0029938220977783203
3.7,6,167.4443834814067,6,0.003986835479736328
3.7,7,338.02520186503676,7,0.002999544143676758
3.7,8,243.31111829970615,8,0.003957986831665039
3.8,1,-57.685827563342265,1,0.003987789154052734
3.8,2,-115.16033544486297,2,0.003965616226196289
3.8,3,-277.9005958216471,3,0.0040130615234375
3.8,4,-122.32662922069963,4,0.002991914749145508
3.8,5,-223.46103177444863,5,0.003988742828369141
3.8,6,-186.429854469587,6,0.013963699340820312
3.8,7,-72.73756705662788,7,0.003988742828369141
3.8,8,-96.7681204907164,8,0.002994060516357422
3.9,1,741.4595216071551,1,0.003992795944213867
3.9,2,126.88638025023627,2,0.003983736038208008
3.9,3,89.30035464733744,3,0.0029959678649902344
3.9,4,122.65923304660001,4,0.003981590270996094
3.9,5,93.82695546146427,5,0.003989219665527344
3.9,6,100.67792778880244,6,0.0029926300048828125
3.9,7,203.14667440749494,7,0.003989458084106445
3.9,8,150.01012859155756,8,0.004002809524536133
4.0,1,915.4669473887463,1,0.003991127014160156
4.0,2,134.11707479788606,2,0.002988100051879883
4.0,3,101.74515470003197,3,0.003989696502685547
4.0,4,130.16453295738606,4,0.0029909610748291016
4.0,5,104.8701414572343,5,0.0029964447021484375
4.0,6,110.54532981089186,6,0.0029921531677246094
4.0,7,210.85400651063583,7,0.0029993057250976562
4.0,8,156.6339181453795,8,0.003964424133300781
