i,yhat,loop,loop_time
145,4.190110617568856,10,1.6452391147613525
220,3.2572906477366965,10,1.6452391147613525
285,1.909842446245798,10,1.6452391147613525
305,175.53574375879856,10,1.6452391147613525
360,9.2742891683025,10,1.6452391147613525
450,5.247043232896737,10,1.6452391147613525
485,5.4544247907910455,10,1.6452391147613525
515,6.248565582012555,10,1.6452391147613525
545,431.214673334063,10,1.6452391147613525
625,4.427334247591417,10,1.6452391147613525
690,1.1149686681057183,10,1.6452391147613525
725,2.273119035737517,10,1.6452391147613525
760,1.0600740452594588,10,1.6452391147613525
830,189.89653070392873,10,1.6452391147613525
885,7.359637519893064,10,1.6452391147613525
1290,5.2414849185407695,10,1.6452391147613525
1335,3.976516208738579,10,1.6452391147613525
1375,7.4234064517391785,10,1.6452391147613525
1420,1.4923729171060653,10,1.6452391147613525
1465,0.8711002549844739,10,1.6452391147613525
1500,3.8503268934507164,10,1.6452391147613525
1605,1.654478813937977,10,1.6452391147613525
1630,1.5776802268638097,10,1.6452391147613525
1695,5.19487703410544,10,1.6452391147613525
1735,2.875876379808523,10,1.6452391147613525
1765,5.28580305637759,10,1.6452391147613525
1820,3.928711025384536,10,1.6452391147613525
1865,1.5206219738844615,10,1.6452391147613525
1930,8.178997788914362,10,1.6452391147613525
1955,4.546893480167421,10,1.6452391147613525
2000,5.469131723815078,10,1.6452391147613525
2100,3.064029913439145,10,1.6452391147613525
2135,1.2899993391850957,10,1.6452391147613525
11,28.581334455437734,11,1.7013020515441895
76,35.75714448858581,11,1.7013020515441895
101,81.59626377263655,11,1.7013020515441895
196,77.73597398640811,11,1.7013020515441895
206,373.65014217954854,11,1.7013020515441895
291,64.31050471255826,11,1.7013020515441895
321,56.5611947018038,11,1.7013020515441895
351,35.967639417782266,11,1.7013020515441895
416,62.20312961933049,11,1.7013020515441895
476,72.53172259547111,11,1.7013020515441895
561,92.61701747906085,11,1.7013020515441895
586,67.33250372700152,11,1.7013020515441895
626,42.53677175809294,11,1.7013020515441895
671,31.754427170016026,11,1.7013020515441895
736,144.86413729566524,11,1.7013020515441895
761,114.12496684094938,11,1.7013020515441895
831,30.530274695314752,11,1.7013020515441895
896,54.49260478373955,11,1.7013020515441895
1276,41.92133037061879,11,1.7013020515441895
1346,72.27973933806845,11,1.7013020515441895
1351,62.25217437535024,11,1.7013020515441895
1406,42.27822337619914,11,1.7013020515441895
1456,94.17117679076588,11,1.7013020515441895
1471,72.99889258082337,11,1.7013020515441895
1561,9.363770693228371,11,1.7013020515441895
1636,44.01012585045313,11,1.7013020515441895
1771,32.86817529082256,11,1.7013020515441895
1831,61.64572375927837,11,1.7013020515441895
1876,69.56399749534812,11,1.7013020515441895
1931,122.06682447077696,11,1.7013020515441895
1991,113.94577998715837,11,1.7013020515441895
2016,75.77887345896781,11,1.7013020515441895
2101,102.24334487666809,11,1.7013020515441895
2121,34.421495996822266,11,1.7013020515441895
2151,44.833005560510195,11,1.7013020515441895
12,13.213330084672368,12,1.6792328357696533
77,6.72766496030218,12,1.6792328357696533
102,8.35161484047659,12,1.6792328357696533
197,15.07560999137285,12,1.6792328357696533
207,7.430848945886533,12,1.6792328357696533
292,9.47668124277778,12,1.6792328357696533
322,8.265453923343767,12,1.6792328357696533
352,4.770809338331955,12,1.6792328357696533
417,8.368484831010786,12,1.6792328357696533
477,6.369931388163653,12,1.6792328357696533
562,8.743885705798368,12,1.6792328357696533
587,7.245587280609967,12,1.6792328357696533
627,7.213747618349375,12,1.6792328357696533
672,5.481755097046752,12,1.6792328357696533
737,19.003726850561204,12,1.6792328357696533
762,16.73855821986074,12,1.6792328357696533
832,12.687157571154309,12,1.6792328357696533
897,11.882134104217458,12,1.6792328357696533
1277,1.2056504846943863,12,1.6792328357696533
1347,6.642227671991744,12,1.6792328357696533
1352,7.414926707554036,12,1.6792328357696533
1407,10.826869454414705,12,1.6792328357696533
1457,6.052816276295296,12,1.6792328357696533
1472,8.088178869101478,12,1.6792328357696533
1562,4.911652778997971,12,1.6792328357696533
1637,10.579696051187984,12,1.6792328357696533
1697,5.84479916667726,12,1.6792328357696533
1742,15.26684615257956,12,1.6792328357696533
1772,7.321364297289161,12,1.6792328357696533
1832,13.589589784377239,12,1.6792328357696533
1877,12.566709487107675,12,1.6792328357696533
1932,10.57490673618276,12,1.6792328357696533
1992,10.41078965141707,12,1.6792328357696533
2017,13.47364808372813,12,1.6792328357696533
13,10.565253570856902,13,1.5979619026184082
78,11.639329449548393,13,1.5979619026184082
103,7.2762031032161,13,1.5979619026184082
198,5.072326997688229,13,1.5979619026184082
208,19.364342068029135,13,1.5979619026184082
293,12.750830205704757,13,1.5979619026184082
323,12.414476891816873,13,1.5979619026184082
353,6.045701161702666,13,1.5979619026184082
14,2.476451478546306,14,1.6131699085235596
79,1.3626182350988216,14,1.6131699085235596
104,1.6832770452126482,14,1.6131699085235596
199,3.051165992859118,14,1.6131699085235596
209,5.242925566129088,14,1.6131699085235596
294,2.3108527564480985,14,1.6131699085235596
324,2.6530806117877033,14,1.6131699085235596
354,1.0334652888859421,14,1.6131699085235596
419,1.2162345782662658,14,1.6131699085235596
479,1.8867005123112095,14,1.6131699085235596
564,1.9632877465491019,14,1.6131699085235596
589,3.0653986599386736,14,1.6131699085235596
739,2.601862336995708,14,1.6131699085235596
764,2.584896646728508,14,1.6131699085235596
834,1.732016204598163,14,1.6131699085235596
899,2.4762507552662285,14,1.6131699085235596
1279,1.446821348762275,14,1.6131699085235596
1349,3.5142783974325074,14,1.6131699085235596
1354,3.1666634509497626,14,1.6131699085235596
1409,3.3868470095851086,14,1.6131699085235596
1459,3.086944678767257,14,1.6131699085235596
1474,3.96402696258448,14,1.6131699085235596
1564,1.3521841456181543,14,1.6131699085235596
1639,2.70706366199715,14,1.6131699085235596
1699,3.111223105114459,14,1.6131699085235596
1744,3.552343830561336,14,1.6131699085235596
1774,2.2768508677868917,14,1.6131699085235596
1834,2.2176267446032236,14,1.6131699085235596
1879,2.425392784326074,14,1.6131699085235596
1934,1.4215123110257977,14,1.6131699085235596
1994,4.496143846049706,14,1.6131699085235596
2019,1.3402736649783733,14,1.6131699085235596
2104,2.5730719256939953,14,1.6131699085235596
2124,1.5092505422354998,14,1.6131699085235596
2154,2.507647183013626,14,1.6131699085235596
15,3.1236123211143116,15,1.8614089488983154
80,3.839469621948125,15,1.8614089488983154
105,1.5471237842928858,15,1.8614089488983154
200,9.502283003906086,15,1.8614089488983154
210,8.683252732185103,15,1.8614089488983154
295,4.135803394115699,15,1.8614089488983154
325,5.149214509037985,15,1.8614089488983154
355,2.0233865796958894,15,1.8614089488983154
420,13.816243687295616,15,1.8614089488983154
480,6.118358958296269,15,1.8614089488983154
565,11.684813096719607,15,1.8614089488983154
590,15.247649910210063,15,1.8614089488983154
630,4.37818401158243,15,1.8614089488983154
675,12.170611816549773,15,1.8614089488983154
740,4.457627828871054,15,1.8614089488983154
765,11.299805686315285,15,1.8614089488983154
835,5.809713726236884,15,1.8614089488983154
900,18.217649714310593,15,1.8614089488983154
1280,1.658063046188472,15,1.8614089488983154
1350,5.853429779344282,15,1.8614089488983154
1355,8.53635547452153,15,1.8614089488983154
1410,180.00440895910336,15,1.8614089488983154
1460,2.690434141323651,15,1.8614089488983154
1475,4.745791408724162,15,1.8614089488983154
1565,4.8412465321423035,15,1.8614089488983154
1640,3.4376376824747528,15,1.8614089488983154
1700,3.1829005312121392,15,1.8614089488983154
1745,6.133486242747705,15,1.8614089488983154
1775,4.858540003542607,15,1.8614089488983154
1835,3.866571061978987,15,1.8614089488983154
1880,2.2446799040636938,15,1.8614089488983154
1935,15.46375623623315,15,1.8614089488983154
1995,1.77012190603792,15,1.8614089488983154
2020,3.0573957941974266,15,1.8614089488983154
2105,2.157377268518335,15,1.8614089488983154
2125,4.830321799911759,15,1.8614089488983154
2155,2.425352441373028,15,1.8614089488983154
16,1.1725323160611594,16,1.6351768970489502
41,1.632689976781631,16,1.6351768970489502
111,2.2616085172523746,16,1.6351768970489502
186,1.7556427223075368,16,1.6351768970489502
226,3.2415245478914154,16,1.6351768970489502
261,1.2886924343312651,16,1.6351768970489502
336,7.808115343418445,16,1.6351768970489502
341,1.8742614212579296,16,1.6351768970489502
421,5.164078899531215,16,1.6351768970489502
486,1.4293564269060057,16,1.6351768970489502
551,2.3658900503753273,16,1.6351768970489502
596,1.0686635153530102,16,1.6351768970489502
611,3.5529263685297727,16,1.6351768970489502
666,1.7463655137597756,16,1.6351768970489502
731,18.427038532695065,16,1.6351768970489502
796,11.579849972685546,16,1.6351768970489502
846,2.542980278336333,16,1.6351768970489502
861,1.6169301579678217,16,1.6351768970489502
901,3.558409392792114,16,1.6351768970489502
926,1.887686782091914,16,1.6351768970489502
1766,20.342648928209922,16,1.6351768970489502
1781,17.30411639801063,16,1.6351768970489502
1851,13.27203555873389,16,1.6351768970489502
1916,15.633742937147622,16,1.6351768970489502
1961,19.737618055508886,16,1.6351768970489502
2031,23.05791652662373,16,1.6351768970489502
2081,32.06988977338895,16,1.6351768970489502
2111,21.175660107529545,16,1.6351768970489502
17,1.2112029596642957,17,1.6076669692993164
42,1.2849050072977548,17,1.6076669692993164
112,1.1846322019981186,17,1.6076669692993164
187,1.4814337200041279,17,1.6076669692993164
227,0.6801706975896677,17,1.6076669692993164
262,1.0628272958971807,17,1.6076669692993164
337,4.460428510656779,17,1.6076669692993164
342,0.8213428791848365,17,1.6076669692993164
422,1.6270537624044208,17,1.6076669692993164
487,0.6961372475126155,17,1.6076669692993164
552,0.5141518253244086,17,1.6076669692993164
597,0.6893137693027959,17,1.6076669692993164
18,2.15102074739141,18,2.446143388748169
43,2.925935094947091,18,2.446143388748169
113,2.315364482361623,18,2.446143388748169
188,0.5557918907871926,18,2.446143388748169
228,1.449387111779543,18,2.446143388748169
263,1.8438822562313713,18,2.446143388748169
338,0.9905566359035736,18,2.446143388748169
343,1.8186007443275678,18,2.446143388748169
423,2.830848268707612,18,2.446143388748169
488,1.9160099083994317,18,2.446143388748169
553,0.16676562662575928,18,2.446143388748169
598,0.7798168063728074,18,2.446143388748169
613,2.020051177097575,18,2.446143388748169
668,1.3048228277474774,18,2.446143388748169
733,4.084848677312458,18,2.446143388748169
798,1.699751774659682,18,2.446143388748169
848,2.5704576184957464,18,2.446143388748169
863,1.8352951578973455,18,2.446143388748169
903,3.1470101313172525,18,2.446143388748169
928,2.2799999268496207,18,2.446143388748169
1308,1.9343525764213587,18,2.446143388748169
1323,1.4698611519745521,18,2.446143388748169
1403,1.9125654935159968,18,2.446143388748169
1428,0.8517744414444814,18,2.446143388748169
1493,0.8748205475815762,18,2.446143388748169
1548,2.464783311939419,18,2.446143388748169
19,0.9171381766930983,19,1.7241599559783936
44,1.493778859011004,19,1.7241599559783936
114,1.9226787429468526,19,1.7241599559783936
189,1.2504661882834587,19,1.7241599559783936
229,1.1543594839201448,19,1.7241599559783936
264,0.6302806215928356,19,1.7241599559783936
339,1.8609625727285544,19,1.7241599559783936
344,0.6910559920373488,19,1.7241599559783936
424,1.2910435239136187,19,1.7241599559783936
489,0.9270735106910505,19,1.7241599559783936
554,2.0097769476403826,19,1.7241599559783936
599,0.8882507613629779,19,1.7241599559783936
614,1.1402990228311394,19,1.7241599559783936
669,0.8273065860777159,19,1.7241599559783936
734,2.2962797510259096,19,1.7241599559783936
799,0.8816837878139622,19,1.7241599559783936
849,2.2102083561532626,19,1.7241599559783936
864,1.0458596127742534,19,1.7241599559783936
904,1.6087247906733673,19,1.7241599559783936
929,0.8772728753495448,19,1.7241599559783936
1309,1.338936065990133,19,1.7241599559783936
1324,1.049060402531159,19,1.7241599559783936
1404,1.3383276119504874,19,1.7241599559783936
1429,0.7737873092360449,19,1.7241599559783936
1494,1.5439226385174445,19,1.7241599559783936
1549,0.9385320349428801,19,1.7241599559783936
1584,0.8503805904786934,19,1.7241599559783936
1619,1.9473544683767725,19,1.7241599559783936
1659,0.8639871593569383,19,1.7241599559783936
1704,1.4943506760099396,19,1.7241599559783936
1779,0.8235127867840607,19,1.7241599559783936
1849,0.31831278301963845,19,1.7241599559783936
1889,0.4030331112565216,19,1.7241599559783936
1914,0.9549760734775108,19,1.7241599559783936
1959,1.2523180171802677,19,1.7241599559783936
2004,2.2016297029470895,19,1.7241599559783936
2054,1.1650335077728322,19,1.7241599559783936
2079,1.7303218571069454,19,1.7241599559783936
2159,0.8887476149674709,19,1.7241599559783936
20,10.262918199363336,20,1.7234859466552734
45,10.018157976415344,20,1.7234859466552734
115,3.096395219385317,20,1.7234859466552734
190,2.3654954294761286,20,1.7234859466552734
230,7.107552095228477,20,1.7234859466552734
265,5.185035617827177,20,1.7234859466552734
340,2.1569595190657473,20,1.7234859466552734
